amount,captured_at,currency,customer_id,ingested_at,merchant_id,order_id,original,payment_id,payment_method,reference_id,source,source_record_id
3718.00,2026-01-08T06:20:00+00:00,INR,CUS_20417,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000587,"{'amount': '3718.00', 'captured_at': '2026-01-08T06:20:00+00:00'}",PAY_000587,card,REF_000587,payments.csv,payments:PAY_000587
85440.00,2026-01-08T06:25:00+00:00,INR,CUS_34114,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000588,"{'amount': '85440.00', 'captured_at': '2026-01-08T06:25:00+00:00'}",PAY_000588,wallet,REF_000588,payments.csv,payments:PAY_000588
25630.00,2026-01-08T06:17:00+00:00,INR,CUS_14224,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000589,"{'amount': '25630.00', 'captured_at': '2026-01-08T06:17:00+00:00'}",PAY_000589,netbanking,REF_000589,payments.csv,payments:PAY_000589
88293.00,2026-01-08T06:26:00+00:00,INR,CUS_36812,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000590,"{'amount': '88293.00', 'captured_at': '2026-01-08T06:26:00+00:00'}",PAY_000590,wallet,REF_000590,payments.csv,payments:PAY_000590
42884.25,2026-01-08T06:43:00+00:00,INR,CUS_42346,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000591,"{'amount': '42884.25', 'captured_at': '2026-01-08T06:43:00+00:00'}",PAY_000591,upi,REF_000591,payments.csv,payments:PAY_000591
75264.50,2026-01-08T06:40:00+00:00,INR,CUS_80275,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000592,"{'amount': '75264.50', 'captured_at': '2026-01-08T06:40:00+00:00'}",PAY_000592,upi,REF_000592,payments.csv,payments:PAY_000592
5859.00,2026-01-08T06:58:00+00:00,INR,CUS_77987,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000593,"{'amount': '5859.00', 'captured_at': '2026-01-08T06:58:00+00:00'}",PAY_000593,upi,REF_000593,payments.csv,payments:PAY_000593
82960.00,2026-01-08T07:05:00+00:00,INR,CUS_34884,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000594,"{'amount': '82960.00', 'captured_at': '2026-01-08T07:05:00+00:00'}",PAY_000594,wallet,REF_000594,payments.csv,payments:PAY_000594
22121.25,2026-01-08T07:01:00+00:00,INR,CUS_48590,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000595,"{'amount': '22121.25', 'captured_at': '2026-01-08T07:01:00+00:00'}",PAY_000595,card,REF_000595,payments.csv,payments:PAY_000595
59504.00,2026-01-08T07:08:00+00:00,INR,CUS_75622,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000596,"{'amount': '59504.00', 'captured_at': '2026-01-08T07:08:00+00:00'}",PAY_000596,card,REF_000596,payments.csv,payments:PAY_000596
42696.25,2026-01-08T07:25:00+00:00,INR,CUS_13265,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000597,"{'amount': '42696.25', 'captured_at': '2026-01-08T07:25:00+00:00'}",PAY_000597,card,REF_000597,payments.csv,payments:PAY_000597
85310.75,2026-01-08T07:25:00+00:00,INR,CUS_31495,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000598,"{'amount': '85310.75', 'captured_at': '2026-01-08T07:25:00+00:00'}",PAY_000598,upi,REF_000598,payments.csv,payments:PAY_000598
59203.75,2026-01-08T07:40:00+00:00,INR,CUS_57571,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000599,"{'amount': '59203.75', 'captured_at': '2026-01-08T07:40:00+00:00'}",PAY_000599,wallet,REF_000599,payments.csv,payments:PAY_000599
72434.25,2026-01-08T07:42:00+00:00,INR,CUS_15754,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000600,"{'amount': '72434.25', 'captured_at': '2026-01-08T07:42:00+00:00'}",PAY_000600,card,REF_000600,payments.csv,payments:PAY_000600
23744.75,2026-01-08T07:50:00+00:00,INR,CUS_16725,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000601,"{'amount': '23744.75', 'captured_at': '2026-01-08T07:50:00+00:00'}",PAY_000601,netbanking,REF_000601,payments.csv,payments:PAY_000601
82410.00,2026-01-08T07:52:00+00:00,INR,CUS_25408,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000602,"{'amount': '82410.00', 'captured_at': '2026-01-08T07:52:00+00:00'}",PAY_000602,upi,REF_000602,payments.csv,payments:PAY_000602
65525.25,2026-01-08T08:07:00+00:00,INR,CUS_81237,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000603,"{'amount': '65525.25', 'captured_at': '2026-01-08T08:07:00+00:00'}",PAY_000603,card,REF_000603,payments.csv,payments:PAY_000603
86738.25,2026-01-08T08:16:00+00:00,INR,CUS_69472,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000604,"{'amount': '86738.25', 'captured_at': '2026-01-08T08:16:00+00:00'}",PAY_000604,upi,REF_000604,payments.csv,payments:PAY_000604
36752.50,2026-01-08T08:16:00+00:00,INR,CUS_92396,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000605,"{'amount': '36752.50', 'captured_at': '2026-01-08T08:16:00+00:00'}",PAY_000605,upi,REF_000605,payments.csv,payments:PAY_000605
19354.00,2026-01-08T08:26:00+00:00,INR,CUS_97424,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000606,"{'amount': '19354.00', 'captured_at': '2026-01-08T08:26:00+00:00'}",PAY_000606,netbanking,REF_000606,payments.csv,payments:PAY_000606
14572.25,2026-01-08T08:30:00+00:00,INR,CUS_33363,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000607,"{'amount': '14572.25', 'captured_at': '2026-01-08T08:30:00+00:00'}",PAY_000607,card,REF_000607,payments.csv,payments:PAY_000607
76186.00,2026-01-08T08:36:00+00:00,INR,CUS_14697,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000608,"{'amount': '76186.00', 'captured_at': '2026-01-08T08:36:00+00:00'}",PAY_000608,netbanking,REF_000608,payments.csv,payments:PAY_000608
72451.00,2026-01-08T08:41:00+00:00,INR,CUS_48382,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000609,"{'amount': '72451.00', 'captured_at': '2026-01-08T08:41:00+00:00'}",PAY_000609,upi,REF_000609,payments.csv,payments:PAY_000609
69381.25,2026-01-08T08:48:00+00:00,INR,CUS_78766,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000610,"{'amount': '69381.25', 'captured_at': '2026-01-08T08:48:00+00:00'}",PAY_000610,upi,REF_000610,payments.csv,payments:PAY_000610
82741.50,2026-01-08T09:00:00+00:00,INR,CUS_21491,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000611,"{'amount': '82741.50', 'captured_at': '2026-01-08T09:00:00+00:00'}",PAY_000611,wallet,REF_000611,payments.csv,payments:PAY_000611
75685.50,2026-01-08T09:11:00+00:00,INR,CUS_56380,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000612,"{'amount': '75685.50', 'captured_at': '2026-01-08T09:11:00+00:00'}",PAY_000612,wallet,REF_000612,payments.csv,payments:PAY_000612
80176.00,2026-01-08T09:03:00+00:00,INR,CUS_48074,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000613,"{'amount': '80176.00', 'captured_at': '2026-01-08T09:03:00+00:00'}",PAY_000613,upi,REF_000613,payments.csv,payments:PAY_000613
82280.00,2026-01-08T09:26:00+00:00,INR,CUS_37175,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000614,"{'amount': '82280.00', 'captured_at': '2026-01-08T09:26:00+00:00'}",PAY_000614,wallet,REF_000614,payments.csv,payments:PAY_000614
46129.50,2026-01-08T09:17:00+00:00,INR,CUS_93558,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000615,"{'amount': '46129.50', 'captured_at': '2026-01-08T09:17:00+00:00'}",PAY_000615,card,REF_000615,payments.csv,payments:PAY_000615
9191.00,2026-01-08T09:44:00+00:00,INR,CUS_49358,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000616,"{'amount': '9191.00', 'captured_at': '2026-01-08T09:44:00+00:00'}",PAY_000616,netbanking,REF_000616,payments.csv,payments:PAY_000616
43984.00,2026-01-08T09:35:00+00:00,INR,CUS_61910,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000617,"{'amount': '43984.00', 'captured_at': '2026-01-08T09:35:00+00:00'}",PAY_000617,card,REF_000617,payments.csv,payments:PAY_000617
63097.25,2026-01-08T09:46:00+00:00,INR,CUS_14660,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000618,"{'amount': '63097.25', 'captured_at': '2026-01-08T09:46:00+00:00'}",PAY_000618,wallet,REF_000618,payments.csv,payments:PAY_000618
60674.50,2026-01-08T10:00:00+00:00,INR,CUS_53923,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000619,"{'amount': '60674.50', 'captured_at': '2026-01-08T10:00:00+00:00'}",PAY_000619,upi,REF_000619,payments.csv,payments:PAY_000619
70539.00,2026-01-08T10:05:00+00:00,INR,CUS_37297,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000620,"{'amount': '70539.00', 'captured_at': '2026-01-08T10:05:00+00:00'}",PAY_000620,netbanking,REF_000620,payments.csv,payments:PAY_000620
37060.00,2026-01-08T10:18:00+00:00,INR,CUS_54453,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000621,"{'amount': '37060.00', 'captured_at': '2026-01-08T10:18:00+00:00'}",PAY_000621,card,REF_000621,payments.csv,payments:PAY_000621
78312.00,2026-01-08T10:20:00+00:00,INR,CUS_50407,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000622,"{'amount': '78312.00', 'captured_at': '2026-01-08T10:20:00+00:00'}",PAY_000622,upi,REF_000622,payments.csv,payments:PAY_000622
11676.25,2026-01-08T10:28:00+00:00,INR,CUS_41148,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000623,"{'amount': '11676.25', 'captured_at': '2026-01-08T10:28:00+00:00'}",PAY_000623,netbanking,REF_000623,payments.csv,payments:PAY_000623
39925.00,2026-01-08T10:22:00+00:00,INR,CUS_24710,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000624,"{'amount': '39925.00', 'captured_at': '2026-01-08T10:22:00+00:00'}",PAY_000624,card,REF_000624,payments.csv,payments:PAY_000624
66621.00,2026-01-08T10:34:00+00:00,INR,CUS_73263,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000625,"{'amount': '66621.00', 'captured_at': '2026-01-08T10:34:00+00:00'}",PAY_000625,card,REF_000625,payments.csv,payments:PAY_000625
68932.00,2026-01-08T10:37:00+00:00,INR,CUS_52904,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000626,"{'amount': '68932.00', 'captured_at': '2026-01-08T10:37:00+00:00'}",PAY_000626,card,REF_000626,payments.csv,payments:PAY_000626
68764.00,2026-01-08T10:43:00+00:00,INR,CUS_10538,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000627,"{'amount': '68764.00', 'captured_at': '2026-01-08T10:43:00+00:00'}",PAY_000627,upi,REF_000627,payments.csv,payments:PAY_000627
6347.00,2026-01-08T11:01:00+00:00,INR,CUS_78233,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000628,"{'amount': '6347.00', 'captured_at': '2026-01-08T11:01:00+00:00'}",PAY_000628,upi,REF_000628,payments.csv,payments:PAY_000628
27804.00,2026-01-08T11:04:00+00:00,INR,CUS_36287,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000629,"{'amount': '27804.00', 'captured_at': '2026-01-08T11:04:00+00:00'}",PAY_000629,netbanking,REF_000629,payments.csv,payments:PAY_000629
88265.00,2026-01-08T11:07:00+00:00,INR,CUS_45737,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000630,"{'amount': '88265.00', 'captured_at': '2026-01-08T11:07:00+00:00'}",PAY_000630,netbanking,REF_000630,payments.csv,payments:PAY_000630
71410.00,2026-01-08T11:18:00+00:00,INR,CUS_82006,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000631,"{'amount': '71410.00', 'captured_at': '2026-01-08T11:18:00+00:00'}",PAY_000631,card,REF_000631,payments.csv,payments:PAY_000631
9637.00,2026-01-08T11:34:00+00:00,INR,CUS_90381,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000632,"{'amount': '9637.00', 'captured_at': '2026-01-08T11:34:00+00:00'}",PAY_000632,wallet,REF_000632,payments.csv,payments:PAY_000632
4100.25,2026-01-08T11:25:00+00:00,INR,CUS_98538,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000633,"{'amount': '4100.25', 'captured_at': '2026-01-08T11:25:00+00:00'}",PAY_000633,wallet,REF_000633,payments.csv,payments:PAY_000633
56197.25,2026-01-08T11:48:00+00:00,INR,CUS_33459,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000634,"{'amount': '56197.25', 'captured_at': '2026-01-08T11:48:00+00:00'}",PAY_000634,netbanking,REF_000634,payments.csv,payments:PAY_000634
26271.75,2026-01-08T11:42:00+00:00,INR,CUS_97932,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000635,"{'amount': '26271.75', 'captured_at': '2026-01-08T11:42:00+00:00'}",PAY_000635,wallet,REF_000635,payments.csv,payments:PAY_000635
61677.00,2026-01-08T11:59:00+00:00,INR,CUS_69714,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000636,"{'amount': '61677.00', 'captured_at': '2026-01-08T11:59:00+00:00'}",PAY_000636,wallet,REF_000636,payments.csv,payments:PAY_000636
19137.50,2026-01-08T12:04:00+00:00,INR,CUS_43823,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000637,"{'amount': '19137.50', 'captured_at': '2026-01-08T12:04:00+00:00'}",PAY_000637,card,REF_000637,payments.csv,payments:PAY_000637
59712.25,2026-01-08T12:12:00+00:00,INR,CUS_13966,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000638,"{'amount': '59712.25', 'captured_at': '2026-01-08T12:12:00+00:00'}",PAY_000638,upi,REF_000638,payments.csv,payments:PAY_000638
60755.00,2026-01-08T12:10:00+00:00,INR,CUS_46996,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000639,"{'amount': '60755.00', 'captured_at': '2026-01-08T12:10:00+00:00'}",PAY_000639,upi,REF_000639,payments.csv,payments:PAY_000639
14322.00,2026-01-08T12:18:00+00:00,INR,CUS_82895,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000640,"{'amount': '14322.00', 'captured_at': '2026-01-08T12:18:00+00:00'}",PAY_000640,netbanking,REF_000640,payments.csv,payments:PAY_000640
77702.25,2026-01-08T12:29:00+00:00,INR,CUS_41270,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000641,"{'amount': '77702.25', 'captured_at': '2026-01-08T12:29:00+00:00'}",PAY_000641,card,REF_000641,payments.csv,payments:PAY_000641
27594.75,2026-01-08T12:41:00+00:00,INR,CUS_87459,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000642,"{'amount': '27594.75', 'captured_at': '2026-01-08T12:41:00+00:00'}",PAY_000642,netbanking,REF_000642,payments.csv,payments:PAY_000642
87149.75,2026-01-08T12:52:00+00:00,INR,CUS_20209,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000643,"{'amount': '87149.75', 'captured_at': '2026-01-08T12:52:00+00:00'}",PAY_000643,upi,REF_000643,payments.csv,payments:PAY_000643
13099.25,2026-01-08T12:53:00+00:00,INR,CUS_33091,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000644,"{'amount': '13099.25', 'captured_at': '2026-01-08T12:53:00+00:00'}",PAY_000644,upi,REF_000644,payments.csv,payments:PAY_000644
78472.25,2026-01-08T12:50:00+00:00,INR,CUS_52914,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000645,"{'amount': '78472.25', 'captured_at': '2026-01-08T12:50:00+00:00'}",PAY_000645,upi,REF_000645,payments.csv,payments:PAY_000645
76422.75,2026-01-08T12:58:00+00:00,INR,CUS_10024,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000646,"{'amount': '76422.75', 'captured_at': '2026-01-08T12:58:00+00:00'}",PAY_000646,wallet,REF_000646,payments.csv,payments:PAY_000646
80984.50,2026-01-08T13:07:00+00:00,INR,CUS_68610,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000647,"{'amount': '80984.50', 'captured_at': '2026-01-08T13:07:00+00:00'}",PAY_000647,netbanking,REF_000647,payments.csv,payments:PAY_000647
89371.00,2026-01-08T13:23:00+00:00,INR,CUS_66980,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000648,"{'amount': '89371.00', 'captured_at': '2026-01-08T13:23:00+00:00'}",PAY_000648,upi,REF_000648,payments.csv,payments:PAY_000648
67202.25,2026-01-08T13:17:00+00:00,INR,CUS_26718,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000649,"{'amount': '67202.25', 'captured_at': '2026-01-08T13:17:00+00:00'}",PAY_000649,netbanking,REF_000649,payments.csv,payments:PAY_000649
73704.00,2026-01-08T13:23:00+00:00,INR,CUS_24378,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000650,"{'amount': '73704.00', 'captured_at': '2026-01-08T13:23:00+00:00'}",PAY_000650,card,REF_000650,payments.csv,payments:PAY_000650
77653.25,2026-01-08T13:42:00+00:00,INR,CUS_91948,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000651,"{'amount': '77653.25', 'captured_at': '2026-01-08T13:42:00+00:00'}",PAY_000651,wallet,REF_000651,payments.csv,payments:PAY_000651
71749.00,2026-01-08T13:51:00+00:00,INR,CUS_96833,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000652,"{'amount': '71749.00', 'captured_at': '2026-01-08T13:51:00+00:00'}",PAY_000652,card,REF_000652,payments.csv,payments:PAY_000652
50709.00,2026-01-08T13:52:00+00:00,INR,CUS_64687,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000653,"{'amount': '50709.00', 'captured_at': '2026-01-08T13:52:00+00:00'}",PAY_000653,card,REF_000653,payments.csv,payments:PAY_000653
9703.75,2026-01-08T14:05:00+00:00,INR,CUS_12058,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000654,"{'amount': '9703.75', 'captured_at': '2026-01-08T14:05:00+00:00'}",PAY_000654,wallet,REF_000654,payments.csv,payments:PAY_000654
18285.75,2026-01-08T14:12:00+00:00,INR,CUS_64507,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000655,"{'amount': '18285.75', 'captured_at': '2026-01-08T14:12:00+00:00'}",PAY_000655,card,REF_000655,payments.csv,payments:PAY_000655
50725.00,2026-01-08T14:17:00+00:00,INR,CUS_39588,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000656,"{'amount': '50725.00', 'captured_at': '2026-01-08T14:17:00+00:00'}",PAY_000656,upi,REF_000656,payments.csv,payments:PAY_000656
31331.75,2026-01-08T14:25:00+00:00,INR,CUS_75762,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000657,"{'amount': '31331.75', 'captured_at': '2026-01-08T14:25:00+00:00'}",PAY_000657,netbanking,REF_000657,payments.csv,payments:PAY_000657
74768.25,2026-01-08T14:32:00+00:00,INR,CUS_58310,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000658,"{'amount': '74768.25', 'captured_at': '2026-01-08T14:32:00+00:00'}",PAY_000658,upi,REF_000658,payments.csv,payments:PAY_000658
69297.00,2026-01-08T14:30:00+00:00,INR,CUS_70940,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000659,"{'amount': '69297.00', 'captured_at': '2026-01-08T14:30:00+00:00'}",PAY_000659,upi,REF_000659,payments.csv,payments:PAY_000659
82962.75,2026-01-08T14:38:00+00:00,INR,CUS_96997,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000660,"{'amount': '82962.75', 'captured_at': '2026-01-08T14:38:00+00:00'}",PAY_000660,netbanking,REF_000660,payments.csv,payments:PAY_000660
70427.00,2026-01-08T14:57:00+00:00,INR,CUS_71455,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000661,"{'amount': '70427.00', 'captured_at': '2026-01-08T14:57:00+00:00'}",PAY_000661,wallet,REF_000661,payments.csv,payments:PAY_000661
46557.00,2026-01-08T14:47:00+00:00,INR,CUS_47907,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000662,"{'amount': '46557.00', 'captured_at': '2026-01-08T14:47:00+00:00'}",PAY_000662,netbanking,REF_000662,payments.csv,payments:PAY_000662
82783.25,2026-01-08T14:54:00+00:00,INR,CUS_85778,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000663,"{'amount': '82783.25', 'captured_at': '2026-01-08T14:54:00+00:00'}",PAY_000663,netbanking,REF_000663,payments.csv,payments:PAY_000663
16922.50,2026-01-08T15:09:00+00:00,INR,CUS_20074,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000664,"{'amount': '16922.50', 'captured_at': '2026-01-08T15:09:00+00:00'}",PAY_000664,card,REF_000664,payments.csv,payments:PAY_000664
33979.00,2026-01-08T15:15:00+00:00,INR,CUS_24621,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000665,"{'amount': '33979.00', 'captured_at': '2026-01-08T15:15:00+00:00'}",PAY_000665,card,REF_000665,payments.csv,payments:PAY_000665
31258.25,2026-01-08T15:18:00+00:00,INR,CUS_33699,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000666,"{'amount': '31258.25', 'captured_at': '2026-01-08T15:18:00+00:00'}",PAY_000666,netbanking,REF_000666,payments.csv,payments:PAY_000666
78359.00,2026-01-08T15:35:00+00:00,INR,CUS_75004,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000667,"{'amount': '78359.00', 'captured_at': '2026-01-08T15:35:00+00:00'}",PAY_000667,card,REF_000667,payments.csv,payments:PAY_000667
76027.75,2026-01-08T15:35:00+00:00,INR,CUS_55229,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000668,"{'amount': '76027.75', 'captured_at': '2026-01-08T15:35:00+00:00'}",PAY_000668,upi,REF_000668,payments.csv,payments:PAY_000668
61119.25,2026-01-08T15:51:00+00:00,INR,CUS_72420,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000669,"{'amount': '61119.25', 'captured_at': '2026-01-08T15:51:00+00:00'}",PAY_000669,card,REF_000669,payments.csv,payments:PAY_000669
51427.25,2026-01-08T15:58:00+00:00,INR,CUS_44422,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000670,"{'amount': '51427.25', 'captured_at': '2026-01-08T15:58:00+00:00'}",PAY_000670,wallet,REF_000670,payments.csv,payments:PAY_000670
59127.25,2026-01-08T16:06:00+00:00,INR,CUS_98931,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000671,"{'amount': '59127.25', 'captured_at': '2026-01-08T16:06:00+00:00'}",PAY_000671,upi,REF_000671,payments.csv,payments:PAY_000671
83848.00,2026-01-08T16:07:00+00:00,INR,CUS_66595,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000672,"{'amount': '83848.00', 'captured_at': '2026-01-08T16:07:00+00:00'}",PAY_000672,netbanking,REF_000672,payments.csv,payments:PAY_000672
13181.00,2026-01-08T16:18:00+00:00,INR,CUS_95766,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000673,"{'amount': '13181.00', 'captured_at': '2026-01-08T16:18:00+00:00'}",PAY_000673,wallet,REF_000673,payments.csv,payments:PAY_000673
25849.50,2026-01-08T16:19:00+00:00,INR,CUS_54224,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000674,"{'amount': '25849.50', 'captured_at': '2026-01-08T16:19:00+00:00'}",PAY_000674,netbanking,REF_000674,payments.csv,payments:PAY_000674
1410.00,2026-01-08T16:22:00+00:00,INR,CUS_11567,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000675,"{'amount': '1410.00', 'captured_at': '2026-01-08T16:22:00+00:00'}",PAY_000675,upi,REF_000675,payments.csv,payments:PAY_000675
29059.75,2026-01-08T16:31:00+00:00,INR,CUS_47132,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000676,"{'amount': '29059.75', 'captured_at': '2026-01-08T16:31:00+00:00'}",PAY_000676,upi,REF_000676,payments.csv,payments:PAY_000676
12350.00,2026-01-08T16:41:00+00:00,INR,CUS_87874,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000677,"{'amount': '12350.00', 'captured_at': '2026-01-08T16:41:00+00:00'}",PAY_000677,upi,REF_000677,payments.csv,payments:PAY_000677
17327.25,2026-01-08T16:47:00+00:00,INR,CUS_96034,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000678,"{'amount': '17327.25', 'captured_at': '2026-01-08T16:47:00+00:00'}",PAY_000678,upi,REF_000678,payments.csv,payments:PAY_000678
38909.25,2026-01-08T16:58:00+00:00,INR,CUS_96570,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000679,"{'amount': '38909.25', 'captured_at': '2026-01-08T16:58:00+00:00'}",PAY_000679,netbanking,REF_000679,payments.csv,payments:PAY_000679
87800.00,2026-01-08T16:54:00+00:00,INR,CUS_43729,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000680,"{'amount': '87800.00', 'captured_at': '2026-01-08T16:54:00+00:00'}",PAY_000680,netbanking,REF_000680,payments.csv,payments:PAY_000680
51233.00,2026-01-08T17:08:00+00:00,INR,CUS_17872,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000681,"{'amount': '51233.00', 'captured_at': '2026-01-08T17:08:00+00:00'}",PAY_000681,card,REF_000681,payments.csv,payments:PAY_000681
64750.00,2026-01-08T17:13:00+00:00,INR,CUS_89993,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000682,"{'amount': '64750.00', 'captured_at': '2026-01-08T17:13:00+00:00'}",PAY_000682,wallet,REF_000682,payments.csv,payments:PAY_000682
71161.25,2026-01-08T17:19:00+00:00,INR,CUS_38624,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000683,"{'amount': '71161.25', 'captured_at': '2026-01-08T17:19:00+00:00'}",PAY_000683,wallet,REF_000683,payments.csv,payments:PAY_000683
4869.00,2026-01-08T17:31:00+00:00,INR,CUS_19229,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000684,"{'amount': '4869.00', 'captured_at': '2026-01-08T17:31:00+00:00'}",PAY_000684,wallet,REF_000684,payments.csv,payments:PAY_000684
19810.75,2026-01-08T17:27:00+00:00,INR,CUS_93930,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000685,"{'amount': '19810.75', 'captured_at': '2026-01-08T17:27:00+00:00'}",PAY_000685,wallet,REF_000685,payments.csv,payments:PAY_000685
